t,DXL_PWM,DXL_Current,DXL_Velocity,DXL_Position,DXL_Input_Voltage,U,position_reference,velocity_from_meas,velocity_from_ref,acc_from_velocity_from_meas,acc_from_meas,acc_from_ref,torque_hip_from_ref,position_from_julia_hip
13.280000000000001,-0.31074999999999997,-0.11028999999999999,-0.527578126292846,-0.4941376178246346,11.9,-3.6979249999999997,-0.5537305994638759,-0.5279620987282896,-0.46574159857984965,0.839939702522249,0.7494007475750761,0.8714745249562235,-0.34947260543075276,-0.5528990651324043
13.36,-0.29493,-0.12104999999999999,-0.45563565452563964,-0.5325348613685099,11.9,-3.5096670000000003,-0.5881941509566353,-0.451167611640539,-0.3936721151610225,0.8999353955596172,0.7494007475750766,0.9257140905401562,-0.3686250450315537,-0.5877736012902691
13.44,-0.26329,-0.11567,-0.4076740066808355,-0.56632443568712,11.9,-3.1331510000000002,-0.6167181378896388,-0.3839724354387526,-0.3176273440934261,0.8399397025222961,0.7494007475750646,0.9706058266774833,-0.38413086497534954,-0.6167419357453403
13.52,-0.23052,-0.11567,-0.3357315349136292,-0.5939704510387104,11.9,-2.743188,-0.6390145260115835,-0.31677725923697153,-0.23837518289262505,0.899935395559575,0.7494007475750644,1.0056964181412795,-0.3960239657956401,-0.6394402482432545
13.6,-0.19097,-0.12104999999999999,-0.28776988706882506,-0.6170087971650354,11.9,-2.272543,-0.6548581671524589,-0.23998277214922048,-0.15671591719082123,1.0199267816341941,0.8992808970900776,1.0306315213307873,-0.4043500743557859,-0.6555783463438649
13.68,-0.15933,-0.12643,-0.1918465913792167,-0.6323676945825857,11.9,-1.8960270000000001,-0.6640890727621149,-0.15358897417550033,-0.07347413947969894,1.0199267816341913,1.0491610466050902,1.045159342420853,-0.40915216444752606,-0.6649526441489687
13.76,-0.12769,-0.12912,-0.11990411961201045,-0.6415830330331156,11.9,-1.519511,-0.6666140294692107,-0.07679448708774972,0.010509577596515385,0.8999353955595694,1.0491610466050905,1.0491331799674477,-0.4104593464870096,-0.6674543140089584
13.84,-0.08814,-0.11567,-0.023980823922402087,-0.6446548125166256,11.9,-1.048866,-0.6624075403466725,-0.009599310885969103,0.09438716931509283,0.6599526234103503,0.7494007475750647,1.0425129062940455,-0.4082801096259101,-0.6630721288796361
13.92,-0.03277,-0.059179999999999996,0.0,-0.6431189227748706,11.9,-0.389963,-0.6515120823787959,0.028797932657906422,0.1773116426035628,0.7799440094849723,0.1498801495150129,1.0253653726993237,-0.40260043696518616,-0.651890038779123
14.0,0.03955,-0.03228,0.0,-0.6400471432913606,11.9,0.47064500000000004,-0.6340376775301024,0.11519173063162658,0.25844562894698475,1.3199052468207118,0.8992808970900775,0.99786373439514,-0.39338693691357146,-0.6340798955529583
14.08,0.0791,-0.040350000000000004,0.14388494353441253,-0.6246882458738103,11.9,0.9412900000000001,-0.6101607817472783,0.23998277214922048,0.3369698401067853,1.319905246820698,1.4988014951501294,0.9602857019910449,-0.3805947525241717,-0.6098900795811565
14.16,0.12656,-0.024210000000000002,0.2398082392240209,-0.6016498997474853,11.9,1.506064,-0.5801225031130167,0.3263765701229384,0.412091341265552,1.0199267816341804,1.1990411961201035,0.9130107371820868,-0.3641796355024053,-0.5796311989234528
14.24,0.15029,-0.0269,0.3357315349136292,-0.5724679946541401,11.9,1.7884510000000002,-0.5442261671447899,0.40317105721068947,0.48305155805591937,0.8999353955595804,1.04916104660509,0.8565162209573836,-0.344113215130425,-0.5436605493662612
14.32,0.18193,-0.01883,0.4076740066808355,-0.5371425305937749,11.9,2.1649670000000003,-0.5028342538240695,0.4703662334124714,0.5491339366187336,0.7799440094849697,0.7494007475750646,0.7913726330228874,-0.3204001740309822,-0.5023675409165006
14.4,0.21356999999999998,-0.01345,0.45563565452563964,-0.4972093973081446,11.9,2.541483,-0.45636473728579247,0.5279620987282847,0.6096711793395815,0.7799440094849586,0.749400747575065,0.7182377911170623,-0.293095790171114,-0.4561625910546723
14.48,0.25425000000000003,-0.00269,0.527578126292846,-0.4526685947972493,11.9,3.0255750000000003,-0.40528686512973644,0.5951572749300649,0.6640519831974636,0.7799440094849608,0.8992808970900774,0.6378502083898727,-0.2623221518452956,-0.405471781526879
14.56,0.27798,-0.00269,0.5995205980600522,-0.4019842333193342,11.9,3.3079620000000003,-0.3501164199741982,0.6527531402458786,0.7117272126819612,0.5399612373357572,0.7494007475750641,0.5510216359215772,-0.22828133476445536,-0.35073866218444094
14.64,0.30962,0.0,0.6474822459048563,-0.34822809235790864,11.9,3.6844780000000004,-0.29141051110062255,0.6815510729037861,0.7522154449449161,0.5399612373357439,0.5995205980600513,0.4586288656877304,-0.19126397621656893,-0.29243295645638057
14.72,0.33335000000000004,0.02152,0.6954438937496605,-0.2929360616547283,11.9,3.9668650000000008,-0.22976194878301148,0.7391469382195976,0.7851078311919981,0.5999569303730397,0.5995205980600522,0.3616048767443143,-0.1516520032848854,-0.23106387980642565
14.8,0.34125999999999995,0.01614,0.7434055415944647,-0.22996458224277294,11.9,4.060994,-0.16579325810990272,0.7775441817634725,0.8100722252240063,0.2999784651865216,0.29976029903002654,0.26092941403655345,-0.10991475972809142,-0.16719392477096842
14.88,0.35708,0.03228,0.7434055415944647,-0.1685289925725726,11.9,4.249252,-0.10015039274717036,0.7871434926494412,0.8268565374378467,0.059995693037305564,0.14988014951501238,0.1576190949677887,-0.06659839142922289,-0.10144802841943312
14.96,0.38081000000000004,0.048420000000000005,0.7673863655168668,-0.10402162341886223,11.9,4.531639,-0.033496212119847144,0.7871434926494414,0.8352912804188526,0.11999138607461024,0.14988014951501238,0.05271714363137736,-0.02230902946524613,-0.034513594797491026
15.040000000000001,0.40454,0.06456,0.7673863655168668,-0.04258603374866188,11.9,4.814026,0.03349621211984616,0.8063421144213788,0.8352912804188671,0.2999784651865314,0.29976029903002566,-0.052717143631195285,0.022309029465245475,0.032871003927035576
15.120000000000001,0.40454,0.06456,0.815348013361671,0.024993114888558488,11.8,4.773572000000001,0.10015039274717172,0.8351400470792865,0.8268565374378614,8.881784197001252e-15,0.0,-0.15761909496788196,0.06659839142922223,0.09993861841994925
15.200000000000001,0.40454,0.06725,0.7673863655168668,0.09103637378402407,11.9,4.814026,0.16579325810990408,0.8063421144213802,0.8100722252240059,-0.3599741582237854,-0.29976029903002566,-0.2609294140366796,0.1099147597280908,0.16592217505978524
15.280000000000001,0.39663000000000004,0.06994,0.7673863655168668,0.15400785319597943,11.9,4.7198970000000005,0.22976194878301276,0.7775441817634808,0.7851078311919926,-0.29997846518647187,-0.1498801495150177,-0.3616048767443445,0.15165200328488476,0.23008413180984968
15.36,0.42036,0.09953000000000001,0.7434055415944647,0.21544344286617978,11.8,4.960248,0.29141051110062166,0.7583455599915448,0.7522154449449114,-0.29997846518657045,-0.2997602990300301,-0.458628865687694,0.19126397621656838,0.2917403794360208
15.44,0.41245000000000004,0.10491,0.7194247176720626,0.27534314279462535,11.9,4.908155000000001,0.35011641997419735,0.7295476273336299,0.7117272126819623,-0.4799655442984996,-0.14988014951501327,-0.5510216359215434,0.2282813347644549,0.35027425913885946
15.52,0.39663000000000004,0.1076,0.7194247176720626,0.3321710632395607,11.9,4.7198970000000005,0.4052868651297357,0.6815510729037848,0.6640519831974645,-0.5399612373357572,-0.5995205980600522,-0.6378502083898767,0.26232215184529517,0.40513937842776054
15.6,0.38081000000000004,0.12104999999999999,0.6235014219824542,0.384391314459231,11.9,4.531639,0.45636473728579174,0.6431538293599086,0.6096711793395819,-0.47996554429843696,-0.7494007475750646,-0.7182377911170619,0.2930957901711135,0.455852980297412
15.68,0.36499000000000004,0.12373999999999999,0.5995205980600522,0.43507567593714613,11.8,4.306882000000001,0.5028342538240689,0.6047565858160349,0.5491339366187344,-0.6599526234103452,-0.44964044854503804,-0.7913726330228821,0.3204001740309818,0.5019837633683352
15.76,0.34125999999999995,0.12643,0.551558950215248,0.4811523681897967,11.9,4.060994,0.5442261671447893,0.5375614096142534,0.4830515580559207,-0.839939702522265,-0.5995205980600513,-0.856516220957384,0.34411321513042475,0.5431387631493911
15.84,0.32544000000000006,0.14257,0.5035973023704439,0.5210855014754268,11.9,3.872736000000001,0.5801225031130163,0.4703662334124723,0.4120913412655529,-0.839939702522265,-0.749400747575065,-0.9130107371820873,0.3641796355024043,0.5789532675512437
15.92,0.2938,0.13719,0.43165483060323756,0.5564109655357923,11.9,3.49622,0.6101607817472778,0.4031710572106908,0.33696984010678666,-0.8399397025223072,-1.0491610466050907,-0.9602857019910584,0.3805947525241714,0.6090862466755878
16.0,0.26216,0.14257,0.3357315349136292,0.5855928706291373,11.9,3.119704,0.6340376775301022,0.3359758810089031,0.2584456289469834,-0.9599310885968966,-0.8992808970900741,-0.9978637343951478,0.3933869369135714,0.6332220527199728
16.080000000000002,0.22148,0.14526,0.28776988706882506,0.6101671064972174,11.9,2.635612,0.6515120823787957,0.24958208303518514,0.17731164260356103,-1.0799224746714537,-0.899280897090091,-1.0253653726992988,0.402600436965186,0.6510776991855426
16.16,0.19775,0.15602000000000002,0.1918465913792167,0.6255260039147674,11.9,2.353225,0.6624075403466723,0.16318828506147032,0.0943871693150955,-0.9599310885968592,-1.049161046605097,-1.0425129062940395,0.40828010962590994,0.662414121877829
16.240000000000002,0.16611,0.16140000000000002,0.11990411961201045,0.6362772321070524,11.9,1.976709,0.6666140294692107,0.09599310885968837,0.010509577596514497,-0.8999353955595609,-0.8992808970900774,-1.0491331799674477,0.4104593464870096,0.667049470630771
16.32,0.14238,0.16947,0.047961647844804174,0.6408849013323179,11.9,1.694322,0.6640890727621149,0.01919862177194087,-0.07347413947969628,-0.6599526234103705,-0.7494007475750812,-1.0451593424208483,0.40915216444752606,0.664872526440446
16.4,0.09492,0.1076,0.0,0.6393490115905629,11.9,1.129548,0.6548581671524596,-0.00959931088596866,-0.15671591719081768,-0.4799655442984688,-0.29976029903003915,-1.0306315213308292,0.404350074355786,0.6558545746557068
16.48,0.01582,0.04573,0.0,0.6393490115905629,11.9,0.188258,0.6390145260115838,-0.057595865315815065,-0.23837518289262905,-1.0799224746715057,-0.4496404485450587,-1.0056964181412786,0.39602396579564025,0.6400583233464168
16.56,-0.0565,0.03497,-0.07194247176720626,0.6301336731400329,11.9,-0.67235,0.6167181378896391,-0.1823869068334063,-0.3176273440934225,-1.5598880189699418,-1.3489213456350961,-0.9706058266774287,0.3841308649753498,0.6176426686012704
16.64,-0.10396000000000001,0.0269,-0.21582741530161878,0.6101671064972174,11.9,-1.2371240000000001,0.5881941509566359,-0.307177948351006,-0.39367211516101763,-1.259909553783383,-1.4988014951501154,-0.9257140905401873,0.36862504503155397,0.5888623188107813
16.72,-0.1356,0.0269,-0.3117507109912271,0.5809852014038723,11.9,-1.61364,0.5537305994638765,-0.3839724354387499,-0.46574159857985276,-0.8999353955595693,-1.049161046605097,-0.871474524956251,0.3494726054307531,0.5540616230003683
16.8,-0.17515,0.01345,-0.3836931827584334,0.5487315168270173,11.9,-2.084285,0.5136754951838591,-0.45116761164053676,-0.5331080391540177,-0.8999353955595857,-0.8992808970900776,-0.8084348392167189,0.32666830701998534,0.5136625441313711
16.88,-0.19888000000000003,0.01076,-0.45563565452563964,0.5087983835413867,11.9,-2.3666720000000003,0.4684333131992338,-0.5279620987282834,-0.5950911728545281,-0.7799440094849523,-0.8992808970900779,-0.7372316059275308,0.3002531772972288,0.4681476432007011
16.96,-0.23843,0.0,-0.527578126292846,0.46425758103049164,11.9,-2.837317,0.4184609075271343,-0.575958653158128,-0.6510650961024225,-0.6599526234103585,-0.7494007475750584,-0.6585838329199682,0.2703312194717809,0.41804010113799284
17.04,-0.26329,0.0,-0.5755397741376501,0.4166449990360863,11.9,-3.1331510000000002,0.36426289782284627,-0.6335545184739404,-0.7004645861217234,-0.7199483164476854,-0.5995205980600509,-0.5732857027345855,0.2370835044302747,0.36388391114456303
17.12,-0.30284,-0.00807,-0.6235014219824542,0.36288885807466076,11.9,-3.603796,0.3063865737476583,-0.6911503837897577,-0.7427908085399559,-0.5399612373357243,-0.7494007475750708,-0.4821985529934958,0.2007780277457052,0.3062279817867789
17.2,-0.31074999999999997,-0.01345,-0.6954438937496605,0.3060609376297252,11.9,-3.6979249999999997,0.24541636845645337,-0.7199483164476577,-0.7776163546006831,-0.4199698512611043,-0.44964044854505936,-0.3862421786409911,0.16177399181920823,0.24561756122159353
17.28,-0.3503,-0.029589999999999998,-0.6954438937496605,0.2476971274430353,11.9,-4.16857,0.18196795701154878,-0.7583455599915347,-0.8045895571225141,-0.4199698512611443,-0.44964044854505847,-0.28638554388610427,0.12051962192761402,0.18259490957144064
17.36,-0.3503,-0.03228,-0.7673863655168668,0.18472564803107971,11.9,-4.16857,0.11668203931685107,-0.7871434926494412,-0.8234380416224601,-0.2999784651865314,-0.44964044854505936,-0.1836369976356309,0.07754321338507711,0.11770870959938737
17.44,-0.37403,-0.048420000000000005,-0.7673863655168668,0.12175416861912458,11.9,-4.450957,0.05021787035195496,-0.8063421144213794,-0.8339714767442147,-0.23998277214923647,-0.1498801495150195,-0.07903409121999871,0.03343777738858862,0.05152897572396305
17.52,-0.36612,-0.048420000000000005,-0.791367189439269,0.055710909723659,11.9,-4.356828,-0.01675339696222337,-0.825540736193319,-0.8360834962176603,0.11999138607460758,-0.14988014951502038,0.026366898764746516,-0.011159673294879885,-0.015337856953680727
17.6,-0.38194,-0.048420000000000005,-0.791367189439269,-0.010332349171806587,11.9,-4.545086,-0.0835554890428708,-0.7871434926494396,-0.8297527729418548,0.1799870791119318,0.44964044854506025,0.13150163670143922,-0.05559256889290391,-0.08223954231566079
17.68,-0.40567,-0.07532,-0.7194247176720626,-0.07023204910025171,11.9,-4.8274729999999995,-0.1495138406329203,-0.7967428035354078,-0.8150432343454305,-0.2399827721492258,-0.1498801495149662,0.23530847557666767,-0.09921090607154685,-0.14847886880525926
17.76,-0.38985,-0.06994,-0.815348013361671,-0.1378111977374723,11.8,-4.60023,-0.21396240653813972,-0.8255407361933167,-0.7921034168495875,0.11999138607460047,-0.2997602990299857,0.3367391774570434,-0.14139680628198034,-0.21332637252612358
17.84,-0.37403,-0.07263,-0.7673863655168668,-0.20231856689118266,11.9,-4.450957,-0.27625038732885454,-0.7775441817634752,-0.7611649659523039,0.5399612373357421,0.5995205980600513,0.4347694985601738,-0.1815873300578331,-0.2760430610734969
17.92,-0.37403,-0.07263,-0.7194247176720626,-0.26221826681962823,11.9,-4.450957,-0.3357488010905083,-0.7391469382195983,-0.7225402970799593,0.5399612373357616,0.4496404485450327,0.5284095320329074,-0.21929268121127998,-0.33590845118511364
18.0,-0.37403,-0.08608,-0.6954438937496605,-0.3205820770063186,11.9,-4.450957,-0.3918568348616483,-0.6911503837897537,-0.676619440827039,0.5399612373357501,0.29976029903002477,0.616713703997096,-0.25410844931999726,-0.3922479841599539
18.080000000000002,-0.36612,-0.10491,-0.6714630698272585,-0.3728023282259887,11.9,-4.356828,-0.44400791162283443,-0.6527531402458786,-0.6238661044404235,0.47996554429842675,0.4496404485450465,0.6987903219235241,-0.2857211810943329,-0.444454528399554
18.16,-0.3503,-0.1076,-0.6235014219824542,-0.42502257944565924,11.9,-4.16857,-0.4916754115721163,-0.6143558967020053,-0.5648129893192753,0.5999569303730574,0.749400747575057,0.7738105789121019,-0.31390725393559826,-0.49200076667063547
18.240000000000002,-0.32657,-0.1076,-0.551558950215248,-0.47109927169830934,11.9,-3.8861830000000004,-0.5343779899139183,-0.5567600313861885,-0.5000564118144868,0.7799440094849608,0.749400747575057,0.8410169229552684,-0.33852566313895144,-0.5344419082698232
18.32,-0.29493,-0.1076,-0.5035973023704439,-0.5141041844674497,11.9,-3.5096670000000003,-0.5716844374624345,-0.48956485518441184,-0.4302502816464324,0.9599310885968682,0.8992808970900645,0.8997307066735467,-0.35950585837159427,-0.5714104566924548
18.400000000000002,-0.2712,-0.11835999999999999,-0.4076740066808355,-0.549429648527815,11.9,-3.22728,-0.6032180349773473,-0.4031710572106886,-0.356099498746719,0.8399397025222242,0.8992808970900645,0.9493590402731733,-0.3768321305047393,-0.6026061226437841
18.48,-0.25425000000000003,-0.12373999999999999,-0.3597123588360313,-0.5786115536211601,11.9,-3.0255750000000003,-0.6286603572619098,-0.35517450278085416,-0.2783528352027247,0.7199483164476563,0.5995205980600655,0.9894007785267378,-0.39052623936904535,-0.6277842724132282
18.56,-0.2147,-0.11028999999999999,-0.3117507109912271,-0.6062575689727504,11.9,-2.55493,-0.6477544886097822,-0.287979326579066,-0.1977953741824443,0.9599310885969348,0.7494007475750575,1.019451581321322,-0.4006299940516508,-0.6467457765848393
18.64,-0.18306,-0.12373999999999999,-0.2398082392240209,-0.6246882458738103,11.9,-2.178414,-0.6603076171311006,-0.20158552860534362,-0.11524058219131295,1.0799224746714788,0.8992808970900774,1.0392079966709815,-0.4071893752704499,-0.6593301723405462
18.72,-0.1356,-0.11567,-0.1678657674568146,-0.6385112535496056,11.9,-1.61364,-0.6661929817603927,-0.11519173063162924,-0.03152209471508716,1.0799224746714897,1.0491610466050838,1.0484705249644777,-0.4102415584523888,-0.6654130487034652
18.8,-0.11187000000000001,-0.13181,-0.07194247176720626,-0.6431189227748706,11.9,-1.3312530000000002,-0.6653511522855143,-0.02879793265790509,0.05251470180300366,0.7199483164476661,1.0491610466050838,1.047145633505674,-0.4098058913674835,-0.664907745304538
18.88,-0.07232,-0.08877,0.0,-0.6431189227748706,11.9,-0.8606079999999999,-0.6577906294719122,0.0,0.13602120664582085,0.5399612373357481,0.4496404485450587,1.0352467010035304,-0.4058795311111019,-0.6577687477359779
18.96,0.0,-0.048420000000000005,0.0,-0.6431189227748706,11.9,0.0,-0.6435877592221828,0.05759586531581595,0.21815417396356862,1.139918167708796,0.4496404485450587,1.0128938824743012,-0.39843807336165415,-0.6439992177108284
19.04,0.06328,-0.03228,0.07194247176720626,-0.6339035843243405,11.9,0.753032,-0.6228859616377415,0.18238690683340453,0.2980842278417093,1.4398966328953058,1.19904119612009,0.9803128959203042,-0.38744112620956184,-0.6236668734526554
19.12,0.09492,-0.03497,0.1918465913792167,-0.6139370176815254,11.9,1.129548,-0.5958942827675091,0.2879793265790642,0.37500423731081733,1.199913860746098,1.3489213456351095,0.937832743037379,-0.37284240139678626,-0.5969148527440425
19.2,0.13447,-0.03228,0.28776988706882506,-0.5878268920716904,11.9,1.6001930000000002,-0.5628852836680109,0.37437312455278127,0.4481374667276903,0.9599310885968899,1.049161046605097,0.8858823869664887,-0.35460352807588563,-0.5639719945350686
19.28,0.16611,-0.0269,0.3597123588360313,-0.55403731775308,11.9,1.976709,-0.5241922880910783,0.4415683007545659,0.5167454192254555,0.7199483164476659,0.8992808970900774,0.824986420638727,-0.33271045386599307,-0.5251596231904755
19.36,0.19775,-0.01614,0.43165483060323756,-0.5171759639509599,11.9,2.353225,-0.48020601659193823,0.48956485518440873,0.580135294029887,0.779944009484967,0.8992808970900779,0.7557597694541598,-0.3071910086173664,-0.4808926894574764
19.44,0.2373,-0.00807,0.5035973023704439,-0.47570694092357435,11.9,2.8238700000000003,-0.4313706410462961,0.566359342272162,0.6376669823381209,0.8399397025222628,0.7494007475750584,0.6789014817853407,-0.2781319992161037,-0.4316735412960611
19.52,0.26216,-0.00538,0.551558950215248,-0.42655846918741425,11.9,3.119704,-0.378179299417839,0.6239552075879717,0.6887595311155419,0.5999569303730463,0.5995205980600513,0.5951876700105854,-0.24569411444238884,-0.3780776582534981
19.6,0.2938,0.00269,0.5995205980600522,-0.3758741077094987,11.9,3.49622,-0.32116911606780907,0.6623524511318486,0.7328970095398144,0.539961237335735,0.7494007475750708,0.5054636733580269,-0.21012298023220996,-0.3207323628445712
19.68,0.31753,0.00269,0.6714630698272585,-0.3205820770063186,11.9,3.778607,-0.26091577789146875,0.710349005561689,0.7696337188528266,0.5999569303730476,0.7494007475750712,0.41063552169890905,-0.17175493934078173,-0.260291486841495
19.76,0.34125999999999995,0.01614,0.7194247176720626,-0.26221826681962823,11.9,4.060994,-0.19802772105135658,0.7583455599915363,0.7985986930116394,0.47996554429845517,0.4496404485450318,0.3116607864880976,-0.13101653721900325,-0.1974105961733454
19.84,0.34917000000000004,0.02152,0.7434055415944647,-0.19924678740767288,11.9,4.155123000000001,-0.13313998700960641,0.7871434926494427,0.8194994446909226,0.17998707911182166,0.14988014951502038,0.1831470053019526,-0.08841725383877536,-0.13272794344158917
19.92,0.36499000000000004,0.03497,0.7434055415944647,-0.1362753079957173,11.9,4.343381000000001,-0.06690780990080877,0.7871434926494265,0.8279022138599514,-2.026157019940864e-13,0.0,0.10503461461285786,-0.04453567780462203,-0.06685532313454838
